title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations
Kenja no Mago,99377,Manga,,,Publishing,"['Action', 'Comedy', 'Fantasy']",7.02,7307.0,"['Yoshioka, Tsuyoshi', 'Shunsuke, Ogata']",Young Ace UP
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",116943,Manga,43.0,7.0,Finished,"['Action', 'Fantasy', 'Romance']",7.07,6752.0,"['okama', 'Sazane, Kei']",Young Animal
Mamahaha no Tsurego ga Motokano datta,122649,Manga,,,Publishing,"['Comedy', 'Romance']",7.0,7630.0,"['Kusakabe, Rei', 'Kamishiro, Kyousuke']",Dra-Dra Sharp#
Nidome no Jinsei wo Isekai de,102653,Manga,55.0,10.0,Finished,"['Action', 'Adventure', 'Fantasy']",6.97,8035.0,"['Mine', 'Abo, Satoru']",ComicWalker
Ningen Kyouki Katsuo!,7744,Manga,77.0,10.0,Finished,"['Action', 'Comedy', 'Ecchi']",6.65,11666.0,"['Hamori, Takashi']",Shounen Magazine (Weekly)
Ore wo Suki nano wa Omae dake ka yo,104690,Manga,44.0,6.0,Finished,"['Comedy', 'Romance']",6.96,8102.0,"['Rakuda', 'Ijima, Yuu']",Shounen Jump+
Saikyou no Shuzoku ga Ningen Datta Ken,115156,Manga,64.0,7.0,Finished,"['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",6.19,14720.0,"['Otono, Natsu', 'Kankitsu, Yusura']",Suiyoubi wa Mattari Dash X Comic
"Sensei, Ore ni Kamawazu Itte Kudasai!!",116350,Manga,59.0,6.0,Finished,"['Comedy', 'Ecchi']",6.71,11034.0,"['Igarashi, Yui']",Young Gangan
Inu ni Nattara Suki na Hito ni Hirowareta.,128634,Manga,,,Publishing,"['Comedy', 'Ecchi']",6.22,14619.0,['Itsutsuse'],Magazine pocket
Sousei no Taiga,105390,Manga,,,Publishing,['Drama'],7.42,3113.0,"['Mori, Kouji']",Evening
Fureru to Kikoeru,95195,Manga,37.0,4.0,Finished,"['Drama', 'Romance', 'Supernatural']",7.01,7564.0,"['Honna, Wakou']",Shounen Sunday
Gamaran,14582,Manga,194.0,22.0,Finished,['Action'],7.72,1434.0,"['Nakamaru, Yousuke']",Shounen Magazine (Weekly)
Hina-chan Change,120499,Manga,27.0,3.0,Finished,"['Drama', 'Romance', 'Supernatural']",6.26,14458.0,"['Kajikawa, Gaku']",Shounen Jump+
Ibitsu,21019,Manga,63.0,7.0,Finished,"['Drama', 'Romance', 'Ecchi']",6.87,9155.0,"['Okada, Kazuto']",Young Champion Magazine
Kiss yori mo Hayaku,3872,Manga,58.0,12.0,Finished,"['Comedy', 'Drama', 'Romance']",7.95,772.0,"['Tanaka, Meca']",LaLa
Murasakiiro no Qualia,51493,Manga,21.0,3.0,Finished,"['Fantasy', 'Mystery', 'Sci-Fi']",7.85,1011.0,"['Ueo, Hisamitsu', 'Tsunashima, Shirou']",Dengeki Daioh
Ousama App,80773,Manga,9.0,1.0,Finished,['Hentai'],6.96,,['Takatsu'],Comic MILF
Yawarakai Onna,24934,Manga,10.0,1.0,Finished,"['Comedy', 'Romance']",6.52,12891.0,"['Tomi, Akihito']",Fellows!
"""Kare"" First Love",682,Manga,58.0,10.0,Finished,"['Drama', 'Romance', 'Slice of Life']",7.55,2252.0,"['Miyasaka, Kaho']",Sho-Comi
07-Ghost,1349,Manga,100.0,17.0,Finished,"['Action', 'Fantasy']",7.93,816.0,"['Amemiya, Yuki', 'Ichihara, Yukino']",Comic ZERO-SUM
15-sai,58293,Manga,20.0,3.0,Finished,"['Drama', 'Girls Love', 'Romance', 'Slice of Life', 'Ecchi', 'Erotica']",6.16,,"['Asagi, Ryuu']",Comic High!
2.5-jigen no Yuuwaku,120974,Manga,,,Publishing,"['Comedy', 'Ecchi']",6.89,8980.0,"['Hashimoto, Yuu']",Shounen Jump+
666 Satan,32,Manga,78.0,19.0,Finished,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Supernatural']",7.47,2742.0,"['Kishimoto, Seishi']",Shounen Gangan
8-gatsu no Ghost,102452,Manga,10.0,1.0,Finished,"['Romance', 'Slice of Life', 'Supernatural']",7.17,5452.0,"['Furumoto, Takeru']",Yawaraka Spirits
8-nin no Senshi,111974,Manga,,,Publishing,"['Action', 'Boys Love', 'Fantasy', 'Erotica']",6.73,,"['Ike, Reibun']",Be x Boy GOLD
81 Diver,8582,Manga,375.0,35.0,Finished,"['Comedy', 'Drama', 'Romance', 'Ecchi']",6.85,9406.0,"['Shibata, Yokusaru']",Young Jump
9-banme no Musashi,963,Manga,108.0,21.0,Finished,"['Action', 'Adventure', 'Drama']",7.44,2975.0,"['Takahashi, Miyuki']",Mystery Bonita
A Good Day to Be a Dog,119024,Manhwa,88.0,9.0,Finished,"['Comedy', 'Drama', 'Romance', 'Supernatural']",7.85,1005.0,"['Lee, Hye']",Naver Webtoon
A-bout!,22115,Manga,165.0,19.0,Finished,"['Action', 'Comedy']",7.47,2721.0,"['Ichikawa, Masa']",Shounen Magazine (Weekly)
Aa! Megami-sama!,446,Manga,308.0,48.0,Finished,"['Award Winning', 'Comedy', 'Fantasy', 'Romance']",7.58,2094.0,"['Fujishima, Kousuke']",Afternoon
Abara,1400,Manga,13.0,2.0,Finished,"['Action', 'Sci-Fi', 'Supernatural']",6.69,11192.0,"['Nihei, Tsutomu']",Ultra Jump
Abnormal-kei Joshi,41773,Manga,,,Publishing,['Horror'],7.32,3923.0,"['Katou, Haruaki']",Comic Meteor
About Death,50027,Manhwa,27.0,2.0,Finished,"['Slice of Life', 'Supernatural']",8.14,465.0,"['Sini', 'Hyeono']",Naver Webtoon
Absorb;Ability,12132,Manga,12.0,2.0,Finished,"['Action', 'Sci-Fi', 'Supernatural']",6.8,9987.0,"['Yoneyama, Setsuko']",Comic ZERO-SUM
Act-age,112115,Manga,123.0,12.0,Discontinued,['Drama'],8.25,332.0,"['Matsuki, Tatsuya', 'Usazaki, Shiro']",Shounen Jump (Weekly)
Adekan,11914,Manga,,,Publishing,['Action'],8.1,532.0,"['Nao, Tsukiji']",Wings
Again!!,35013,Manga,136.0,12.0,Finished,"['Comedy', 'Romance', 'Supernatural']",7.37,3561.0,"['Kubo, Mitsurou']",Shounen Magazine (Weekly)
Ahiru no Sora,3367,Manga,,,Publishing,['Sports'],7.53,2382.0,"['Hinata, Takeshi']",Shounen Magazine (Weekly)
Ai Hime: Ai to Himegoto,4293,Manga,13.0,3.0,Finished,"['Drama', 'Romance']",7.73,1395.0,"['Mitsuki, Kako']",Betsucomi
Aida ni Hatachi,118872,Manga,53.0,6.0,Finished,"['Drama', 'Romance']",6.58,12369.0,"['Saotome, Yagi']",Comic Days
Aido,13138,Manga,8.0,1.0,Finished,"['Drama', 'Girls Love', 'Erotica']",6.11,,"['Onozuka, Kahori']",Ikki
Aiki,3033,Manga,98.0,14.0,Finished,"['Action', 'Romance', 'Ecchi']",7.32,3977.0,['ISUTOSHI'],Young King
Akagami no Shirayuki-hime,4571,Manga,,,Publishing,"['Drama', 'Fantasy', 'Romance']",8.26,314.0,"['Akizuki, Sorata']",LaLa DX
Akagi: Yami ni Oritatta Tensai,1218,Manga,306.0,36.0,Finished,"['Action', 'Drama']",8.08,566.0,"['Fukumoto, Nobuyuki']",Kindai Mahjong
Akame ga Kill!,25132,Manga,80.0,15.0,Finished,"['Action', 'Fantasy']",7.85,1015.0,"['Tashiro, Tetsuya', 'Takahiro']",Gangan Joker
Akane-banashi,144034,Manga,,,Publishing,['Drama'],7.29,4201.0,"['Moue, Takamasa', 'Suenaga, Yuuki']",Shounen Jump (Weekly)
Akatsuki,11961,Manga,36.0,9.0,Finished,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",6.73,10738.0,"['Koide, Motoki']",Shounen Rival
Akebi-chan no Sailor-fuku,101851,Manga,,,Publishing,['Slice of Life'],7.6,1945.0,['Hiro'],Tonari no Young Jump
Aku no Higan,70523,Manga,37.0,4.0,Finished,"['Fantasy', 'Suspense']",6.88,9099.0,"['Miura', 'Ogino, Yuhey']",Manga Box
Aku no Kyouten,48483,Manga,36.0,9.0,Finished,"['Horror', 'Suspense']",7.23,4887.0,"['Karasuyama, Eiji', 'Kishi, Yusuke']",good! Afternoon
Akuma de Sourou,766,Manga,42.0,11.0,Finished,"['Comedy', 'Drama', 'Romance']",7.83,1053.0,"['Takanashi, Mitsuba']",Bessatsu Margaret
Alice to Zouroku,84911,Manga,,,Publishing,"['Drama', 'Supernatural']",6.9,8807.0,"['Imai, Tetsuya']",Comic Ryu
Alive: Saishuu Shinkateki Shounen,219,Manga,83.0,21.0,Finished,"['Adventure', 'Sci-Fi', 'Supernatural']",7.83,1066.0,"['Kawashima, Tadashi', 'Adachitoka']",Shounen Magazine (Monthly)
All Around Type-Moon,27327,Manga,,,Publishing,"['Comedy', 'Slice of Life']",7.86,999.0,['B-suke'],TYPE-MOON Ace
All Rounder Meguru,14090,Manga,178.0,19.0,Finished,"['Drama', 'Sports']",7.62,1887.0,"['Endo, Hiroki']",Evening
Amaama to Inazuma,63535,Manga,63.0,12.0,Finished,"['Comedy', 'Gourmet', 'Slice of Life']",8.14,474.0,"['Amagakure, Gido']",good! Afternoon
Amagami-san Chi no Enmusubi,132470,One-shot,1.0,,Finished,"['Comedy', 'Romance']",7.09,6494.0,"['Naitou, Marcey']",Shounen Magazine (Weekly)
Amakunai Karera no Nichijou wa.,120389,Manga,28.0,7.0,Finished,['Romance'],7.37,3563.0,"['Nogiri, Youko']",Dessert
Amanchu!,11061,Manga,102.0,17.0,Finished,"['Comedy', 'Slice of Life']",7.8,1165.0,"['Amano, Kozue']",MAGCOMI
Ame demo Hare demo,125760,Manga,21.0,3.0,Finished,"['Comedy', 'Girls Love', 'Slice of Life']",7.32,3957.0,"['Arata, Iri']",Dengeki Daioh
Ame no Furu,135801,Manga,22.0,3.0,Finished,"['Action', 'Comedy']",5.98,15125.0,"['Takegushi, Ippon', 'Mitarashi, Santa']",Shounen Jump (Weekly)
Ana Satsujin,63849,Manga,135.0,8.0,Finished,"['Horror', 'Romance', 'Ecchi']",6.54,12758.0,['Larsson'],Manga Box
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,35733,Manga,13.0,3.0,Finished,['Drama'],8.19,397.0,"['Izumi, Mitsu']",Jump SQ.
Ao Ashi,102256,Manga,,,Publishing,"['Award Winning', 'Sports']",8.22,365.0,"['Kobayashi, Yuugo', 'Ueno, Naohiko']",Big Comic Spirits
Aoi Uroko to Suna no Machi,67497,Manga,12.0,2.0,Finished,['Slice of Life'],7.25,4635.0,"['Komori, Youko']",YOU
Appli Trap,90727,Manga,11.0,2.0,Discontinued,[],6.29,14355.0,"['Kuriyama, Renji', 'Kamiyama, Yahiko']",Comic REX
Araburu Kisetsu no Otome-domo yo.,102564,Manga,34.0,8.0,Finished,"['Drama', 'Romance']",7.38,3468.0,"['Emoto, Nao', 'Okada, Mari']",Bessatsu Shounen Magazine
Arachnid,21111,Manga,73.0,14.0,Finished,"['Action', 'Drama']",7.05,7021.0,"['Murata, Shinya', 'Ifuji, Shinsen']",Gangan Joker
Arakawa Under the Bridge,14154,Manga,410.0,15.0,Finished,"['Comedy', 'Romance']",7.84,1044.0,"['Nakamura, Hikaru']",Young Gangan
Arakusa Ninpouchou,128480,Manga,,,Publishing,['Ecchi'],,28509.0,['Haruki'],Harem
Are You Alice?,14770,Manga,74.0,12.0,Finished,"['Action', 'Adventure', 'Fantasy', 'Mystery']",7.47,2728.0,"['Katagiri, Ikumi', 'Ninomiya, Ai']",Comic ZERO-SUM
Arms,1503,Manga,241.0,22.0,Finished,"['Action', 'Award Winning', 'Drama', 'Sci-Fi']",7.38,3405.0,"['Nanatsuki, Kyoichi', 'Minagawa, Ryouji']",Shounen Sunday
Around 30 Mama no Watashi de Ii no?,129915,Manga,,,Publishing,"['Comedy', 'Romance']",6.46,13434.0,"['Neko, Mattan']",Comic Meteor
Aru Asa Okitara,78775,One-shot,1.0,,Finished,"['Comedy', 'Supernatural']",7.2,5134.0,"['NISIO, ISIN', 'Kawada, Yuuya']",Shounen Jump (Weekly)
Ashita no Ousama,8742,Manga,53.0,10.0,Finished,[],8.06,594.0,"['Yachi, Emiko']",Young You
Asobi Asobase,99678,Manga,,,Publishing,"['Comedy', 'Drama']",7.83,1070.0,"['Suzukawa, Rin']",Young Animal
Asterisk,3737,Manga,28.0,8.0,Finished,"['Action', 'Boys Love', 'Fantasy', 'Supernatural']",7.79,1192.0,"['Morimoto, Shuu']",Ichiraci
Asu no Yoichi!,3214,Manga,65.0,15.0,Finished,"['Action', 'Comedy', 'Romance', 'Ecchi']",7.16,5584.0,"['Minamoto, Yuu']",Shounen Champion (Monthly)
AV Danyuu Hajimemashita,131885,Manga,,,Publishing,"['Comedy', 'Ecchi']",,29035.0,"['Kaeruno, Erefante']",Kurage Bunch
Ayakashi Ko,95377,Manga,64.0,8.0,Finished,"['Slice of Life', 'Supernatural']",7.82,1085.0,['Hijiki'],Comic Cune
Ayako,5401,Manga,19.0,2.0,Finished,['Drama'],7.68,1599.0,"['Tezuka, Osamu']",Big Comic
Ayashikotogatari,112385,Manga,17.0,3.0,Finished,['Fantasy'],6.63,11821.0,"['Shirotori, Ushio']",MAGCOMI
Ayashimon,141583,Manga,,,Publishing,"['Action', 'Supernatural']",7.26,4560.0,"['Kaku, Yuuji']",Shounen Jump (Weekly)
Azami no Shiro no Majo,121996,Manga,20.0,4.0,Finished,"['Drama', 'Fantasy', 'Supernatural']",,27465.0,"['Tarachine, John']",Comic Tatan
Azumanga Daioh,85,Manga,69.0,4.0,Finished,"['Comedy', 'Slice of Life']",8.34,229.0,"['Azuma, Kiyohiko']",Dengeki Daioh
Azumi,7842,Manga,350.0,48.0,Finished,"['Action', 'Award Winning', 'Drama']",7.7,1520.0,"['Koyama, Yuu']",Big Comic Superior
�bel Blatt,70,Manga,167.0,23.0,Finished,"['Action', 'Adventure', 'Fantasy', 'Ecchi']",7.69,1544.0,"['Shiono, Etorouji']",Big Gangan
B-gata H-kei,19007,Manga,315.0,9.0,Finished,"['Comedy', 'Romance', 'Ecchi']",7.5,2570.0,"['Sanri, Youko']",Young Jump
B.Ichi,10454,Manga,20.0,4.0,Finished,"['Fantasy', 'Supernatural']",6.71,10983.0,"['Ookubo, Atsushi']",Shounen Gangan
Baby Steps,8300,Manga,462.0,47.0,Finished,"['Award Winning', 'Sports']",8.14,469.0,"['Katsuki, Hikaru']",Shounen Magazine (Weekly)
Babylon,113399,Manga,18.0,2.0,Finished,"['Mystery', 'Suspense']",,35459.0,"['Nozaki, Mado', 'Takishita, Nobuhide']",Comic Days
Bakuon Rettou,10443,Manga,105.0,18.0,Finished,"['Action', 'Drama']",8.04,621.0,"['Takahashi, Tsutomu']",Afternoon
Balance Policy,24706,Manga,14.0,2.0,Finished,"['Drama', 'Romance', 'Slice of Life']",6.59,12191.0,"['Yoshitomi, Akihito']",Young King OURs GH
Bambi to Dhole,54663,Manga,21.0,5.0,Finished,['Romance'],7.83,1055.0,"['Okaue, Ai']",Dessert
Basara,974,Manga,112.0,27.0,Finished,"['Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']",8.4,189.0,"['Tamura, Yumi']",Betsucomi
Bastard!! Ankoku no Hakaishin,611,Manga,144.0,27.0,On Hiatus,"['Action', 'Adventure', 'Fantasy', 'Supernatural', 'Ecchi']",7.22,4920.0,"['Hagiwara, Kazushi']",Ultra Jump
Beach Stars,1730,Manga,68.0,7.0,Finished,"['Comedy', 'Sports', 'Ecchi']",7.08,6531.0,"['Morio, Masahiro']",Young Sunday (Weekly)
Becchin to Mandara,18258,Manga,14.0,1.0,Finished,"['Action', 'Drama', 'Supernatural']",6.22,14611.0,"['Matsumoto, Jiro']",Manga Erotics F
Big Order,28697,Manga,55.0,10.0,Finished,['Action'],6.29,14329.0,"['Esuno, Sakae']",Shounen Ace
Biomega,1409,Manga,43.0,6.0,Finished,"['Action', 'Horror', 'Sci-Fi']",7.49,2598.0,"['Nihei, Tsutomu']",Ultra Jump
Birdmen,55455,Manga,80.0,16.0,Finished,"['Action', 'Supernatural']",7.52,2450.0,"['Tanabe, Yellow']",Shounen Sunday
Black Cat,40,Manga,187.0,20.0,Finished,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.82,1103.0,"['Yabuki, Kentarou']",Shounen Jump (Weekly)
Black Jack ni Yoroshiku,1668,Manga,127.0,13.0,Finished,['Drama'],7.87,952.0,"['Sato, Shuho']",Morning
Black Joke,19736,Manga,,,Publishing,"['Action', 'Comedy', 'Drama']",7.06,6870.0,"['Taguchi, Masayuki', 'Koike, Rintarou']",Young Champion Retsu
Black Lagoon,735,Manga,,,Publishing,"['Action', 'Drama']",8.28,299.0,"['Hiroe, Rei']",Sunday Gene-X
Black Torch,103786,Manga,19.0,5.0,Finished,"['Action', 'Supernatural']",7.16,5586.0,"['Takaki, Tsuyoshi']",Jump SQ.
Blade Play,42275,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Ecchi']",6.47,13294.0,"['Seta, Aomaru']",Mobile Man
Blood and Steel,27765,Manhua,,,Publishing,"['Action', 'Adventure', 'Drama']",7.53,2367.0,"['Qiao, Jingfu', 'Meng Ma Gong Zuo Shi']",New Youth
Blood-C,26182,Manga,17.0,4.0,Finished,"['Action', 'Horror', 'Supernatural']",6.66,11536.0,"['CLAMP', 'Kotone, Ranmaru']",Shounen Ace
Bloody Kiss,1412,Manga,8.0,2.0,Finished,"['Drama', 'Romance', 'Supernatural']",7.41,3171.0,"['Furumiya, Kazuko']",Hana to Yume
Bloody Monday,5627,Manga,96.0,11.0,Finished,"['Action', 'Drama', 'Sci-Fi']",7.79,1208.0,"['Kibayashi, Shin', 'Megumi, Kouji']",Shounen Magazine (Weekly)
Bloody Monday: Last Season,26260,Manga,37.0,4.0,Finished,"['Action', 'Drama', 'Romance', 'Sci-Fi']",7.63,1816.0,"['Kibayashi, Shin', 'Megumi, Kouji']",Shounen Magazine (Weekly)
Blue Hearts,116702,Manga,65.0,5.0,Finished,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",7.54,2287.0,"['Yayoi, Sou']",comico
Blue Hole,14314,Manga,23.0,2.0,Finished,"['Adventure', 'Sci-Fi']",6.63,11887.0,"['Hoshino, Yukinobu']",Mr. Magazine
Bokkou,2109,Manga,107.0,11.0,Finished,"['Action', 'Award Winning', 'Drama']",7.69,1566.0,"['Mori, Hideki', 'Sakemi, Kenichi']",Big Comic
Boku ga Yuusha de Maou mo Boku de,121344,Manga,21.0,4.0,Finished,"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",6.23,14573.0,"['Ohta, Akiyoshi', 'Endo, Tatsuya']",Comic Alive
Boku no Chikyuu wo Mamotte,655,Manga,138.0,21.0,Finished,"['Drama', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi']",8.12,490.0,"['Hiwatari, Saki']",Hana to Yume
Boku no Kanojo ga Majimesugiru Shojo Bitch na Ken,98104,Manga,99.0,8.0,Finished,"['Comedy', 'Romance']",6.5,13066.0,"['Matsumoto, Namiru']",Comic Newtype
Boku to Kimi no Taisetsu na Hanashi,91767,Manga,37.0,7.0,Finished,"['Award Winning', 'Romance']",7.86,976.0,['Robico'],Dessert
Bokura no Kiseki,16686,Manga,,,Publishing,"['Fantasy', 'Mystery', 'Romance', 'Supernatural']",7.93,832.0,"['Kumeta, Natsuo']",Comic ZERO-SUM
Bokura wa Minna Kawai-sou,26769,Manga,93.0,11.0,Finished,"['Comedy', 'Romance', 'Slice of Life']",8.16,434.0,"['Miyahara, Ruri']",Young King OURs
Bokurano,670,Manga,66.0,11.0,Finished,"['Drama', 'Sci-Fi']",8.11,513.0,"['Kitoh, Mohiro']",Ikki
Bokutachi wa Shitte Shimatta,4329,Manga,60.0,14.0,Finished,['Romance'],7.45,2889.0,"['Miyasaka, Kaho']",Cheese!
Botabota,132368,Manga,9.0,1.0,Finished,"['Comedy', 'Drama']",6.63,11867.0,"['Itagaki, Paru']",Manga Goraku
Bousou Shojo,12756,Manga,109.0,10.0,Finished,"['Comedy', 'Romance', 'Ecchi']",6.76,10464.0,"['Torikawa, Sora']",Young Magazine (Weekly)
Bungo,93096,Manga,,,Publishing,['Sports'],7.43,3063.0,"['Ninomiya, Yuuji']",Young Jump
Burn the Witch,129370,Manga,,,Publishing,"['Action', 'Fantasy']",6.88,9030.0,"['Kubo, Tite']",Shounen Jump (Weekly)
Burning Hell: Kami no Kuni,16713,Manga,4.0,1.0,Finished,"['Action', 'Drama']",6.97,8015.0,"['Yoon, In-Wan', 'Yang, Kyung-il']",Big Comic Spirits
Busou Renkin,41,Manga,83.0,10.0,Finished,"['Action', 'Comedy', 'Fantasy', 'Supernatural']",7.27,4451.0,"['Watsuki, Nobuhiro']",Shounen Jump (Weekly)
Bye-bye Liberty,101401,Manga,18.0,4.0,Finished,['Romance'],7.2,5130.0,"['Hatta, Ayuko']",Bessatsu Margaret
Casino-gui,137838,Manga,50.0,5.0,Finished,['Action'],,30021.0,"['Yoshida, Shirou', 'Nozaki, Hanaichi']",Manga Goraku
Cat Street,1802,Manga,36.0,8.0,Finished,"['Drama', 'Romance']",8.26,313.0,"['Kamio, Yoko']",Bessatsu Margaret
Cavalier of the Abyss,10376,Manhwa,144.0,24.0,Finished,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",7.57,2129.0,"['Juder', 'Deo, JYU']",Comic Champ
Change 123,5638,Manga,60.0,12.0,Finished,"['Action', 'Comedy', 'Ecchi']",7.62,1893.0,"['Sakaguchi, Iku', 'Iwasawa, Shiuri']",Champion RED
Cheese in the Trap Season 1,37705,Manhwa,27.0,6.0,Finished,"['Comedy', 'Mystery', 'Romance', 'Slice of Life']",8.02,657.0,['Soonkki'],Naver Webtoon
Cheese in the Trap Season 2,107417,Manhwa,38.0,9.0,Finished,"['Comedy', 'Mystery', 'Romance', 'Slice of Life']",8.11,522.0,['Soonkki'],Naver Webtoon
Cheese in the Trap Season 3,107875,Manhwa,37.0,12.0,Finished,"['Comedy', 'Mystery', 'Romance', 'Slice of Life']",8.17,429.0,['Soonkki'],Naver Webtoon
Cheese in the Trap Season 4,111211,Manhwa,29.0,7.0,Finished,"['Comedy', 'Mystery', 'Romance', 'Slice of Life']",8.16,447.0,['Soonkki'],Naver Webtoon
Chi.: Chikyuu no Undou ni Tsuite,137939,Manga,62.0,8.0,Finished,['Award Winning'],7.46,2816.0,['Uoto'],Big Comic Spirits
Chichi Chichi,90973,Manga,,,Publishing,"['Comedy', 'Ecchi']",6.01,15090.0,['Cool-kyou Shinja'],Young Champion Retsu
Chihayafuru,13245,Manga,,,Publishing,"['Award Winning', 'Drama']",8.53,109.0,"['Suetsugu, Yuki']",Be-Love
"Chihiro-kun wa, Atashi Holic.",129125,Manga,,,Publishing,['Romance'],7.13,5941.0,"['Itou, Sato']",Nakayoshi
Chiisana Majo no Collier,98534,Manga,17.0,3.0,Finished,"['Comedy', 'Fantasy']",7.01,7450.0,['Chinoku'],GFantasy
Chijou 100-kai: Dasshutsu Kakuritsu 0.0001%,126282,Manga,,,Publishing,"['Action', 'Horror', 'Ecchi']",,28164.0,"['Kuroi, Ransuke', 'Momota, Tetsu']",LINE Manga
Children,110660,Manga,13.0,2.0,Finished,"['Horror', 'Mystery']",5.72,15359.0,"['Miura, Miu']",Manga UP!
Chou Dokyuu Shoujo 4946,14664,Manga,29.0,6.0,Finished,"['Action', 'Comedy', 'Romance', 'Supernatural']",7.3,4172.0,"['Azuma, Takeshi']",Shounen Sunday Super
Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,99313,Manga,103.0,13.0,Finished,['Fantasy'],6.73,10762.0,"['Misora, Riku', 'Yamada, Kotaro']",Young Gangan
Citrus,46070,Manga,11.0,2.0,Finished,['Romance'],7.03,7204.0,['Ayuko'],Bessatsu Margaret
City,101554,Manga,187.0,13.0,Finished,"['Comedy', 'Slice of Life']",7.79,1216.0,"['Arawi, Keiichi']",Morning
City Hunter,792,Manga,193.0,35.0,Finished,"['Adventure', 'Comedy']",8.15,457.0,"['Hojo, Tsukasa']",Shounen Jump (Weekly)
Classi9,89265,Manga,26.0,5.0,Finished,['Comedy'],7.67,1653.0,"['Yoshimura, Tsumuji']",Gangan Online
Clockwork Planet,65155,Manga,51.0,10.0,Finished,"['Fantasy', 'Sci-Fi']",7.37,3542.0,"['Kamiya, Yuu', 'Himana, Tsubaki', 'Kuro']",Shounen Sirius
Clover,14568,Manga,401.0,43.0,Finished,"['Action', 'Comedy']",7.86,999.0,"['Hirakawa, Tetsuhiro']",Shounen Champion (Weekly)
Coffee Moon,129332,Manga,,,Publishing,"['Mystery', 'Slice of Life', 'Supernatural']",7.27,4435.0,"['Bota, Mochito']",Dengeki Maoh
Colette wa Shinu Koto ni Shita,68883,Manga,129.0,20.0,Finished,"['Fantasy', 'Romance']",7.98,717.0,"['Yukimura, Alto']",Hana to Yume
Cosmo Familia*,110484,Manga,22.0,3.0,Finished,"['Drama', 'Fantasy']",6.77,10254.0,['Hanokage'],Manga Time Kirara Forward
Coyote,99198,Manga,,,Publishing,"['Boys Love', 'Supernatural', 'Erotica']",7.83,,"['Zaria, Ranmaru']",Daria
Crazy Food Truck,130025,Manga,16.0,3.0,Finished,"['Action', 'Comedy', 'Gourmet', 'Ecchi']",7.15,5731.0,"['Ogaki, Rokurou']",Comic Bunch
Cross Game,1183,Manga,170.0,17.0,Finished,"['Award Winning', 'Comedy', 'Drama', 'Romance', 'Sports']",8.47,138.0,"['Adachi, Mitsuru']",Shounen Sunday
Crows,5651,Manga,98.0,26.0,Finished,['Action'],8.2,388.0,"['Takahashi, Hiroshi']",Shounen Champion (Monthly)
Cube Arts,124067,Manga,28.0,3.0,Finished,"['Action', 'Adventure']",6.51,12953.0,"['Usui, Tomomi']",Comic Bunch
Cuprum no Hanayome,127084,Manga,,,Publishing,"['Comedy', 'Romance']",7.45,2900.0,['namo'],Harta
D-Frag!,14721,Manga,,,Publishing,"['Comedy', 'Romance']",7.99,712.0,"['Haruno, Tomoya']",Comic Alive
Dagashi Kashi,75993,Manga,186.0,11.0,Finished,"['Comedy', 'Gourmet']",7.0,7668.0,['Kotoyama'],Shounen Sunday
Daijoubu,3979,Manga,5.0,1.0,Finished,"['Comedy', 'Hentai']",,,['Shiwasu no Okina'],Comic Aun
Dainana Joshikai Houkou,23306,Manga,87.0,10.0,Finished,"['Sci-Fi', 'Slice of Life']",7.19,5253.0,['Tsubana'],Comic Ryu
Dance Dance Danseur,97063,Manga,,,Publishing,['Drama'],7.4,3215.0,"['George, Asakura']",Big Comic Spirits
Dance in the Vampire Bund,7627,Manga,82.0,14.0,Finished,"['Action', 'Romance', 'Supernatural', 'Suspense', 'Ecchi']",7.71,1494.0,"['Tamaki, Nozomu']",Comic Flapper
Dareka wo Norowazu ni Irarenai Kono Sekai de,122396,Manga,,,Publishing,"['Horror', 'Supernatural']",7.38,3441.0,"['Uruma, Natsuko', 'Koba, Kensuke']",Gangan Online
Song of the Long March,42001,Manhua,,,Publishing,"['Action', 'Adventure', 'Drama']",8.42,171.0,"['Xia, Da']",Comic Fans
Yankee JK Kuzuhana-chan,125255,Manga,,,Publishing,"['Comedy', 'Ecchi']",6.81,9886.0,"['Sogabe, Toshinori']",Shounen Champion (Weekly)
Yofukashi no Uta,121480,Manga,,,Publishing,['Supernatural'],7.91,864.0,['Kotoyama'],Shounen Sunday
Nazo no Kanojo X,1926,Manga,96.0,12.0,Finished,"['Romance', 'Slice of Life', 'Ecchi']",7.76,1295.0,"['Ueshiba, Riichi']",Afternoon
